ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9547439,HX199461,03/24/2014 04:10:00 PM,026XX E 75TH ST,0560,ASSAULT,SIMPLE,STREET,false,false,0334,003,7,43,08A,1195200,1855795,2014,03/29/2014 12:39:43 AM,41.759210011,-87.560158271,"(41.759210011, -87.560158271)"
9544139,HX197157,03/24/2014 03:40:00 PM,016XX N SEDGWICK ST,0560,ASSAULT,SIMPLE,STREET,false,false,1813,018,43,7,08A,1173311,1911000,2014,04/08/2014 12:39:52 AM,41.911209113,-87.638743911,"(41.911209113, -87.638743911)"
9544082,HX197193,03/24/2014 03:30:00 PM,022XX W HIGHLAND AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,2413,024,50,2,08A,1160338,1942084,2014,03/27/2014 12:41:25 AM,41.996783709,-87.685539083,"(41.996783709, -87.685539083)"
9544168,HX197069,03/24/2014 03:30:00 PM,022XX W HIGHLAND AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,2413,024,50,2,08A,1160338,1942084,2014,03/27/2014 12:41:25 AM,41.996783709,-87.685539083,"(41.996783709, -87.685539083)"
9544053,HX197168,03/24/2014 02:50:00 PM,001XX S PARKSIDE AVE,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",false,false,1513,015,29,25,08A,1138681,1898661,2014,03/27/2014 12:41:25 AM,41.878048446,-87.766263645,"(41.878048446, -87.766263645)"
9544070,HX197148,03/24/2014 02:30:00 PM,033XX W HARRISON ST,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,1134,011,24,27,08A,1154095,1897202,2014,03/27/2014 12:41:25 AM,41.873751384,-87.709705544,"(41.873751384, -87.709705544)"
9544000,HX197006,03/24/2014 02:30:00 PM,062XX S STEWART AVE,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0711,007,20,68,08A,1174731,1863728,2014,03/27/2014 12:41:25 AM,41.781459416,-87.634939611,"(41.781459416, -87.634939611)"
9543931,HX197023,03/24/2014 02:30:00 PM,083XX S SAGINAW AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,false,0423,004,7,46,04A,1195328,1850001,2014,05/16/2014 12:37:19 PM,41.743307671,-87.559880056,"(41.743307671, -87.559880056)"
9543879,HX196990,03/24/2014 02:25:00 PM,042XX S KEDZIE AVE,0560,ASSAULT,SIMPLE,OTHER,true,false,0921,009,14,58,08A,1155767,1876109,2014,06/14/2014 12:41:49 PM,41.815836229,-87.704134113,"(41.815836229, -87.704134113)"
9543998,HX197004,03/24/2014 02:18:00 PM,062XX S DAMEN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,true,false,0714,007,15,67,04A,1164143,1863136,2014,04/14/2014 12:38:48 AM,41.780064315,-87.673774338,"(41.780064315, -87.673774338)"
9544677,HX196999,03/24/2014 02:15:00 PM,035XX S FEDERAL ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,true,0213,002,3,35,04A,1176285,1881277,2014,03/30/2014 12:39:29 AM,41.829580742,-87.628714862,"(41.829580742, -87.628714862)"
9543795,HX196960,03/24/2014 02:10:00 PM,093XX S BALTIMORE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,0424,004,10,46,04A,1198556,1843828,2014,03/27/2014 12:41:25 AM,41.726288256,-87.54825907,"(41.726288256, -87.54825907)"
9547327,HX196968,03/24/2014 01:45:00 PM,020XX S CALIFORNIA AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,1023,010,28,30,08A,1158045,1890265,2014,04/05/2014 12:39:46 AM,41.854635874,-87.695392263,"(41.854635874, -87.695392263)"
9543744,HX196895,03/24/2014 01:30:00 PM,007XX S KILBOURN AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1131,011,24,26,08A,1146406,1896207,2014,04/02/2014 12:41:31 AM,41.871170813,-87.737961436,"(41.871170813, -87.737961436)"
9544758,HX197824,03/24/2014 01:30:00 PM,020XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,true,false,0132,001,2,33,08A,1177567,1890686,2014,03/29/2014 12:39:43 AM,41.855370775,-87.623726047,"(41.855370775, -87.623726047)"
9545676,HX198423,03/24/2014 01:00:00 PM,036XX S WABASH AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,0213,002,3,35,08A,1177370,1880646,2014,06/16/2014 12:49:05 PM,41.827824738,-87.624753147,"(41.827824738, -87.624753147)"
9543803,HX196891,03/24/2014 12:50:00 PM,030XX S DR MARTIN LUTHER KING JR DR,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,0133,001,2,35,08A,1179263,1885133,2014,06/14/2014 12:41:49 PM,41.840094342,-87.617670874,"(41.840094342, -87.617670874)"
9544002,HX196854,03/24/2014 12:50:00 PM,015XX W 73RD ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0734,007,17,67,08A,1167296,1856359,2014,04/14/2014 12:38:48 AM,41.761400403,-87.662408766,"(41.761400403, -87.662408766)"
9543785,HX196872,03/24/2014 12:31:00 PM,006XX E 38TH PL,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,true,true,0212,002,4,36,04A,1181014,1879553,2014,06/14/2014 12:41:49 PM,41.824742213,-87.611417589,"(41.824742213, -87.611417589)"
9543787,HX196888,03/24/2014 12:30:00 PM,019XX E 73RD PL,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0333,003,5,43,08A,1190629,1856664,2014,03/29/2014 12:39:43 AM,41.761706135,-87.576882495,"(41.761706135, -87.576882495)"
9546337,HX198175,03/24/2014 12:30:00 PM,010XX W 52ND ST,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0934,009,16,61,08A,1170494,1870373,2014,03/29/2014 12:39:43 AM,41.799787432,-87.65027983,"(41.799787432, -87.65027983)"
9543877,HX196820,03/24/2014 12:05:00 PM,019XX W 17TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,true,false,1234,012,25,31,04A,1163764,1891792,2014,06/14/2014 12:41:49 PM,41.858707594,-87.674358104,"(41.858707594, -87.674358104)"
9543505,HX196730,03/24/2014 11:33:00 AM,063XX S DAMEN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,VEHICLE NON-COMMERCIAL,false,false,0726,007,15,67,04A,1164070,1862796,2014,04/03/2014 12:40:46 AM,41.779132846,-87.674051524,"(41.779132846, -87.674051524)"
9543455,HX196732,03/24/2014 11:25:00 AM,037XX W SUNNYSIDE AVE,0560,ASSAULT,SIMPLE,ALLEY,true,false,1723,017,39,14,08A,1150368,1929679,2014,03/27/2014 12:41:25 AM,41.962944733,-87.722540135,"(41.962944733, -87.722540135)"
9543748,HX196745,03/24/2014 10:45:00 AM,011XX N LAWNDALE AVE,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,1112,011,27,23,08A,1151453,1907604,2014,03/27/2014 12:41:25 AM,41.90234782,-87.719132395,"(41.90234782, -87.719132395)"
9544341,HX197583,03/24/2014 09:30:00 AM,050XX S BLACKSTONE AVE,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0222,002,4,39,08A,1186813,1871938,2014,04/08/2014 12:39:52 AM,41.803710468,-87.590384628,"(41.803710468, -87.590384628)"
9543381,HX196550,03/24/2014 09:00:00 AM,016XX S HAMLIN AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1014,010,24,29,08A,1151370,1891290,2014,03/27/2014 12:41:25 AM,41.85758207,-87.719865607,"(41.85758207, -87.719865607)"
9543291,HX196633,03/24/2014 09:00:00 AM,021XX E 87TH ST,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0412,004,8,45,08A,1191717,1847744,2014,04/03/2014 12:40:46 AM,41.737202561,-87.573183761,"(41.737202561, -87.573183761)"
9543119,HX196572,03/24/2014 09:00:00 AM,077XX S YATES BLVD,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0421,004,7,43,04A,1193578,1854276,2014,04/05/2014 12:39:46 AM,41.755081607,-87.566152363,"(41.755081607, -87.566152363)"
9543331,HX196652,03/24/2014 08:30:00 AM,012XX W 74TH ST,0560,ASSAULT,SIMPLE,STREET,false,true,0734,007,17,67,08A,1168969,1855661,2014,04/04/2014 12:38:54 AM,41.759449029,-87.656297208,"(41.759449029, -87.656297208)"
9543289,HX196584,03/24/2014 08:30:00 AM,078XX S BURNHAM AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0421,004,7,43,08A,1196037,1853716,2014,04/03/2014 12:40:46 AM,41.7534844,-87.557159507,"(41.7534844, -87.557159507)"
9543418,HX196483,03/24/2014 07:30:00 AM,052XX W VAN BUREN ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,true,1522,015,29,25,04A,1141299,1897465,2014,05/16/2014 12:37:19 PM,41.8747186,-87.756680335,"(41.8747186, -87.756680335)"
9543335,HX196563,03/24/2014 06:40:00 AM,009XX E 84TH ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,true,0632,006,8,44,04A,1183740,1849443,2014,04/02/2014 12:41:31 AM,41.74205443,-87.602355914,"(41.74205443, -87.602355914)"
9545272,HX196495,03/24/2014 04:30:00 AM,044XX W MAYPOLE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1113,011,28,26,08A,1146525,1901041,2014,04/02/2014 12:41:31 AM,41.884433614,-87.73740131,"(41.884433614, -87.73740131)"
9542728,HX196402,03/24/2014 01:52:00 AM,076XX S DR MARTIN LUTHER KING JR DR,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0623,006,6,69,04A,1180184,1854641,2014,03/26/2014 12:40:14 AM,41.756400477,-87.615225972,"(41.756400477, -87.615225972)"
9542672,HX196380,03/24/2014 12:25:00 AM,058XX S INDIANA AVE,0560,ASSAULT,SIMPLE,APARTMENT,true,true,0232,002,20,40,08A,1178642,1866155,2014,03/26/2014 12:40:14 AM,41.788031282,-87.620527324,"(41.788031282, -87.620527324)"
9542658,HX196361,03/23/2014 11:45:00 PM,055XX W GRAND AVE,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,POLICE FACILITY/VEH PARKING LOT,true,false,2515,025,29,19,08A,1138769,1913443,2014,03/26/2014 12:40:14 AM,41.918610464,-87.765581339,"(41.918610464, -87.765581339)"
9542651,HX196358,03/23/2014 11:37:00 PM,062XX S ROCKWELL ST,0560,ASSAULT,SIMPLE,RESIDENCE,true,true,0825,008,15,66,08A,1160077,1862998,2014,03/27/2014 12:41:25 AM,41.779770237,-87.688684777,"(41.779770237, -87.688684777)"
9542659,HX196328,03/23/2014 10:45:00 PM,063XX S CALUMET AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,true,false,0312,003,20,69,04A,1179509,1862880,2014,06/14/2014 12:41:49 PM,41.779024594,-87.617448381,"(41.779024594, -87.617448381)"
9542915,HX196540,03/23/2014 10:30:00 PM,071XX S WENTWORTH AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0731,007,6,69,04A,1176151,1857833,2014,03/27/2014 12:41:25 AM,41.765251123,-87.629910366,"(41.765251123, -87.629910366)"
9549484,HX196333,03/23/2014 10:00:00 PM,082XX S CALUMET AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0631,006,6,44,08A,1179946,1850421,2014,04/16/2014 12:38:21 AM,41.744825771,-87.616227085,"(41.744825771, -87.616227085)"
9542628,HX196332,03/23/2014 09:46:00 PM,0000X S DOOR 2 ST,0560,ASSAULT,SIMPLE,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,false,false,0813,008,23,56,08A,1145857,1865977,2014,04/08/2014 12:39:52 AM,41.788225809,-87.740742622,"(41.788225809, -87.740742622)"
9542581,HX196234,03/23/2014 08:50:00 PM,055XX W BALMORAL AVE,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,1623,016,45,11,08A,1138056,1935600,2014,03/26/2014 12:40:14 AM,41.979424386,-87.767663722,"(41.979424386, -87.767663722)"
9542610,HX196235,03/23/2014 08:50:00 PM,031XX W MONROE ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,false,true,1124,011,28,27,04A,1155188,1899322,2014,03/27/2014 12:41:25 AM,41.87954702,-87.705635632,"(41.87954702, -87.705635632)"
9543390,HX196653,03/23/2014 08:30:00 PM,103XX S WALLACE ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,ALLEY,true,false,2232,022,34,49,04A,1174083,1836547,2014,03/30/2014 12:39:29 AM,41.706885682,-87.638120413,"(41.706885682, -87.638120413)"
9542577,HX196233,03/23/2014 08:20:00 PM,014XX N SEDGWICK ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1821,018,27,8,08A,1173337,1910187,2014,03/27/2014 12:41:25 AM,41.908977623,-87.638672585,"(41.908977623, -87.638672585)"
9544119,HX197049,03/23/2014 08:15:00 PM,047XX N SPAULDING AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1713,017,33,14,08A,1153483,1931377,2014,03/28/2014 12:40:24 AM,41.96754265,-87.71104201,"(41.96754265, -87.71104201)"
9542633,HX196244,03/23/2014 08:10:00 PM,065XX S DR MARTIN LUTHER KING JR DR,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,true,false,0312,003,20,69,08A,1180006,1861734,2014,06/14/2014 12:41:49 PM,41.775868488,-87.615661412,"(41.775868488, -87.615661412)"
9542528,HX196103,03/23/2014 05:42:00 PM,006XX S KOSTNER AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,1131,011,24,26,04A,1147198,1896692,2014,04/06/2014 12:38:43 AM,41.8724866,-87.73504127,"(41.8724866, -87.73504127)"
9542472,HX196152,03/23/2014 05:30:00 PM,050XX W WASHINGTON BLVD,0560,ASSAULT,SIMPLE,APARTMENT,true,true,1532,015,28,25,08A,1142605,1900070,2014,03/26/2014 12:40:14 AM,41.881842868,-87.751820394,"(41.881842868, -87.751820394)"
9542431,HX196081,03/23/2014 05:10:00 PM,015XX W 47TH ST,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,0933,009,20,61,08A,1166752,1873522,2014,03/26/2014 12:40:14 AM,41.808509427,-87.663912833,"(41.808509427, -87.663912833)"
9542464,HX196056,03/23/2014 05:05:00 PM,016XX W 79TH ST,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,true,false,0611,006,21,71,08A,1166480,1852277,2014,03/26/2014 12:40:14 AM,41.750216255,-87.665515615,"(41.750216255, -87.665515615)"
9542503,HX196113,03/23/2014 05:00:00 PM,036XX S HONORE ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0912,009,11,59,08A,1164653,1880709,2014,03/27/2014 12:41:25 AM,41.828275966,-87.671408438,"(41.828275966, -87.671408438)"
9542416,HX196067,03/23/2014 04:57:00 PM,0000X W ROOT ST,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,0213,002,3,38,08A,1176622,1877530,2014,03/29/2014 12:39:43 AM,41.819291068,-87.627591353,"(41.819291068, -87.627591353)"
9542509,HX196105,03/23/2014 04:35:00 PM,046XX W PALMER ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,true,false,2522,025,31,19,04A,1144881,1914258,2014,03/26/2014 12:40:14 AM,41.920733675,-87.743104425,"(41.920733675, -87.743104425)"
9542384,HX196017,03/23/2014 04:02:00 PM,057XX W AUGUSTA BLVD,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,true,false,1511,015,29,25,08A,1137585,1906041,2014,03/26/2014 12:40:14 AM,41.898319919,-87.770110102,"(41.898319919, -87.770110102)"
9542358,HX195928,03/23/2014 03:00:00 PM,002XX W 94TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,true,true,0634,006,21,49,08A,1176015,1842950,2014,03/26/2014 12:40:14 AM,41.724413378,-87.630854177,"(41.724413378, -87.630854177)"
9542532,HX196008,03/23/2014 03:00:00 PM,089XX S ESSEX AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0423,004,7,48,08A,1194342,1846245,2014,04/12/2014 12:41:09 AM,41.733025148,-87.563615828,"(41.733025148, -87.563615828)"
9542339,HX195941,03/23/2014 03:00:00 PM,015XX N KINGSBURY ST,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,false,true,1822,018,32,8,08A,1169434,1910290,2014,03/26/2014 12:40:14 AM,41.909346104,-87.653007293,"(41.909346104, -87.653007293)"
9542386,HX195938,03/23/2014 02:50:00 PM,003XX N CENTRAL AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,1512,015,29,25,08A,1138946,1901626,2014,03/26/2014 12:40:14 AM,41.886179981,-87.765218543,"(41.886179981, -87.765218543)"
9542375,HX195902,03/23/2014 01:10:00 PM,062XX N SHERIDAN RD,0560,ASSAULT,SIMPLE,STREET,false,false,2433,024,49,77,08A,1168527,1941877,2014,03/26/2014 12:40:14 AM,41.996041749,-87.655421331,"(41.996041749, -87.655421331)"
9542361,HX195834,03/23/2014 12:45:00 PM,040XX N WESTERN AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1911,019,47,5,08A,1159618,1926545,2014,03/28/2014 12:40:24 AM,41.954158896,-87.688617865,"(41.954158896, -87.688617865)"
9542237,HX195763,03/23/2014 12:05:00 PM,044XX N KIMBALL AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,1723,017,33,14,08A,1152874,1929542,2014,03/28/2014 12:40:24 AM,41.962519408,-87.713330077,"(41.962519408, -87.713330077)"
9542232,HX195765,03/23/2014 11:45:00 AM,036XX W DICKENS AVE,0560,ASSAULT,SIMPLE,APARTMENT,true,true,2525,025,26,22,08A,1151714,1913670,2014,03/26/2014 12:40:14 AM,41.918988354,-87.71801385,"(41.918988354, -87.71801385)"
9542175,HX195742,03/23/2014 11:15:00 AM,038XX W GLADYS AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1133,011,28,26,08A,1150710,1898117,2014,03/26/2014 12:40:14 AM,41.876329062,-87.722109793,"(41.876329062, -87.722109793)"
9544391,HX197378,03/23/2014 10:30:00 AM,022XX N KILBOURN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,2522,025,31,20,04A,1145986,1914278,2014,04/06/2014 12:38:43 AM,41.920767616,-87.73904387,"(41.920767616, -87.73904387)"
9542173,HX195656,03/23/2014 10:00:00 AM,001XX W 117TH ST,0560,ASSAULT,SIMPLE,STREET,false,false,0522,005,34,53,08A,1177388,1827407,2014,03/28/2014 12:40:24 AM,41.681730336,-87.626292353,"(41.681730336, -87.626292353)"
9542489,HX195910,03/23/2014 10:00:00 AM,067XX S PERRY AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,true,0722,007,6,69,04A,1176513,1860494,2014,05/16/2014 12:37:19 PM,41.772545071,-87.628503606,"(41.772545071, -87.628503606)"
9542221,HX195561,03/23/2014 07:40:00 AM,042XX W 21ST ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1012,010,24,29,08A,1148384,1889710,2014,05/01/2014 12:39:47 AM,41.853304373,-87.730866783,"(41.853304373, -87.730866783)"
9551058,HX201737,03/23/2014 06:30:00 AM,026XX W HARRISON ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1135,011,28,28,04A,1158985,1897229,2014,04/03/2014 12:40:46 AM,41.873726578,-87.691751033,"(41.873726578, -87.691751033)"
9544473,HX195516,03/23/2014 06:00:00 AM,077XX N MARSHFIELD AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,false,true,2422,024,49,1,04A,1163938,1951282,2014,03/27/2014 12:41:25 AM,42.021947715,-87.672034841,"(42.021947715, -87.672034841)"
9541983,HX195507,03/23/2014 05:45:00 AM,023XX W CERMAK RD,0560,ASSAULT,SIMPLE,STREET,false,true,1234,012,25,31,08A,1160927,1889379,2014,03/26/2014 12:40:14 AM,41.852145356,-87.68483865,"(41.852145356, -87.68483865)"
9541916,HX195448,03/23/2014 03:10:00 AM,075XX S EGGLESTON AVE,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,true,false,0621,006,17,69,08A,1174648,1854602,2014,03/25/2014 12:39:08 AM,41.756418471,-87.635515361,"(41.756418471, -87.635515361)"
9541892,HX195402,03/23/2014 02:05:00 AM,035XX N CLARK ST,0560,ASSAULT,SIMPLE,STREET,true,false,1924,019,44,6,08A,1168545,1923866,2014,03/25/2014 12:39:08 AM,41.946618639,-87.655879029,"(41.946618639, -87.655879029)"
9541878,HX195390,03/23/2014 01:10:00 AM,042XX W NORTH AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,2534,025,30,23,04A,1148116,1910343,2014,04/16/2014 12:38:21 AM,41.909928821,-87.731319211,"(41.909928821, -87.731319211)"
9541904,HX195359,03/23/2014 12:32:00 AM,051XX S ASHLAND AVE,0560,ASSAULT,SIMPLE,TAVERN/LIQUOR STORE,false,false,0934,009,16,61,08A,1166579,1870835,2014,03/26/2014 12:40:14 AM,41.801139687,-87.664624035,"(41.801139687, -87.664624035)"
9542376,HX195940,03/22/2014 11:00:00 PM,079XX S ESSEX AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0422,004,7,46,08A,1194199,1852585,2014,04/03/2014 12:40:46 AM,41.750426151,-87.563932032,"(41.750426151, -87.563932032)"
9541890,HX195240,03/22/2014 09:54:00 PM,076XX S PAXTON AVE,0550,ASSAULT,AGGRAVATED PO: HANDGUN,ALLEY,false,false,0414,004,7,43,04A,1192233,1854813,2014,05/04/2014 12:39:40 AM,41.756587985,-87.57106389,"(41.756587985, -87.57106389)"
9542295,HX195883,03/22/2014 09:30:00 PM,042XX S KEDZIE AVE,0560,ASSAULT,SIMPLE,OTHER,false,false,0921,009,14,58,08A,1155751,1876574,2014,03/26/2014 12:40:14 AM,41.817112572,-87.704180316,"(41.817112572, -87.704180316)"
9551683,HX203557,03/22/2014 09:16:00 PM,006XX E 131ST ST,0560,ASSAULT,SIMPLE,OTHER,false,false,0533,005,9,54,08A,1183095,1818520,2014,04/04/2014 12:38:54 AM,41.6572127,-87.605676413,"(41.6572127, -87.605676413)"
9541669,HX195138,03/22/2014 07:50:00 PM,006XX W HARRISON ST,0560,ASSAULT,SIMPLE,OTHER,true,false,0124,001,2,28,08A,1172058,1897599,2014,06/14/2014 12:41:49 PM,41.874463711,-87.64374264,"(41.874463711, -87.64374264)"
9541682,HX195072,03/22/2014 06:34:00 PM,063XX N HERMITAGE AVE,0560,ASSAULT,SIMPLE,APARTMENT,true,false,2433,024,40,77,08A,1163570,1942368,2014,03/25/2014 12:39:08 AM,41.997495304,-87.673641876,"(41.997495304, -87.673641876)"
9542270,HX195803,03/22/2014 06:00:00 PM,080XX W FOREST PRESERVE AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,PARK PROPERTY,false,false,1631,016,36,17,04A,1121863,1922590,2014,03/26/2014 12:40:14 AM,41.944001386,-87.827498609,"(41.944001386, -87.827498609)"
9541662,HX195069,03/22/2014 06:00:00 PM,046XX W GLADYS AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,true,false,1131,011,24,25,08A,1145289,1897985,2014,03/25/2014 12:39:08 AM,41.876071049,-87.742017431,"(41.876071049, -87.742017431)"
9541620,HX195027,03/22/2014 05:55:00 PM,007XX N SACRAMENTO BLVD,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1221,012,27,23,04A,1156138,1904540,2014,04/23/2014 12:39:11 AM,41.893846593,-87.702006402,"(41.893846593, -87.702006402)"
9541630,HX195033,03/22/2014 05:47:00 PM,077XX S SOUTH SHORE DR,0560,ASSAULT,SIMPLE,APARTMENT,true,false,0421,004,7,43,08A,1197284,1854774,2014,03/25/2014 12:39:08 AM,41.756356664,-87.552554624,"(41.756356664, -87.552554624)"
9542592,HX196146,03/22/2014 05:00:00 PM,005XX N MARSHFIELD AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1215,012,26,24,08A,1165255,1903897,2014,03/26/2014 12:40:14 AM,41.891893188,-87.668541017,"(41.891893188, -87.668541017)"
9541522,HX194972,03/22/2014 05:00:00 PM,0000X E 91ST ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,true,false,0634,006,6,44,04A,1178518,1844712,2014,03/25/2014 12:39:08 AM,41.729192114,-87.621632429,"(41.729192114, -87.621632429)"
9541550,HX195000,03/22/2014 04:40:00 PM,072XX S CONSTANCE AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,true,false,0324,003,5,43,08A,1189665,1857377,2014,04/05/2014 12:39:46 AM,41.763685875,-87.580392722,"(41.763685875, -87.580392722)"
9541663,HX194945,03/22/2014 04:40:00 PM,001XX W CERMAK RD,0560,ASSAULT,SIMPLE,STREET,false,false,0914,009,25,34,08A,1175607,1889798,2014,03/25/2014 12:39:08 AM,41.852978263,-87.630946742,"(41.852978263, -87.630946742)"
9541670,HX195125,03/22/2014 04:22:00 PM,021XX W THOMAS ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1212,012,32,24,08A,1161935,1907343,2014,04/01/2014 12:40:37 AM,41.901419224,-87.680637611,"(41.901419224, -87.680637611)"
9541530,HX194935,03/22/2014 04:22:00 PM,112XX S HALSTED ST,0560,ASSAULT,SIMPLE,OTHER,true,false,2233,022,34,49,08A,1173041,1830005,2014,03/25/2014 12:39:08 AM,41.688956454,-87.642128452,"(41.688956454, -87.642128452)"
9541528,HX194920,03/22/2014 04:20:00 PM,009XX E 79TH ST,0552,ASSAULT,AGGRAVATED PO:KNIFE/CUT INSTR,CTA BUS,true,false,0624,006,8,44,04A,1184189,1852789,2014,03/25/2014 12:39:08 AM,41.751225727,-87.600606407,"(41.751225727, -87.600606407)"
9541546,HX194923,03/22/2014 04:10:00 PM,100XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,TAVERN/LIQUOR STORE,true,false,0511,005,9,49,08A,1178975,1838311,2014,03/25/2014 12:39:08 AM,41.711616562,-87.620152582,"(41.711616562, -87.620152582)"
9545717,HX198479,03/22/2014 02:00:00 PM,064XX S JUSTINE ST,0560,ASSAULT,SIMPLE,STREET,false,false,0725,007,17,67,08A,1167073,1862018,2014,04/03/2014 12:40:46 AM,41.776934209,-87.663064448,"(41.776934209, -87.663064448)"
9541658,HX194884,03/22/2014 01:52:00 PM,020XX N LOCKWOOD AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,2515,025,37,19,08A,1140754,1913402,2014,03/28/2014 12:40:24 AM,41.918461663,-87.75828918,"(41.918461663, -87.75828918)"
9541446,HX194741,03/22/2014 01:19:00 PM,012XX N MILWAUKEE AVE,0560,ASSAULT,SIMPLE,CTA PLATFORM,true,false,1424,014,1,24,08A,1165728,1908072,2014,03/25/2014 12:39:08 AM,41.903339616,-87.666684761,"(41.903339616, -87.666684761)"
